customer_id,first_name,last_name,email,default_credit_card_num,credit_card_type,addressLine,city,province,country,postal_code,phone_number
930,Sophia,Green,customer.sophia.green.930@gmail.com,2431901527634350,MC,9928 Birch Way,Halifax,NS,Canada,M3A2T6,915.848.5108
931,Elijah,Green,customer.elijah.green.931@hotmail.com,345884505157983,AX,4926 Maple Ave,Calgary,AB,Canada,G3S3P6,717.886.4182
932,Parker,Anderson,customer.parker.anderson.932@yahoo.com,2663984963640494,MC,6241 Maple Ave,Montreal,QC,Canada,N1M9H1,608.474.4669
933,Alexander,Morgan,customer.alexander.morgan.933@icloud.com,4470636556206781,VS,9312 Cedar Ct,Montreal,QC,Canada,C2E9K2,857.747.5545
934,Harper,Torres,customer.harper.torres.934@proton.me,2221200473722481,MC,1049 Pine Cres,Winnipeg,MB,Canada,S4B3J1,479.971.9764
935,Mason,Cook,customer.mason.cook.935@proton.me,4905585144948088,VS,1128 Main St,Calgary,AB,Canada,S5E7X4,848.335.9453
936,Ethan,Morgan,customer.ethan.morgan.936@hotmail.com,2567199511330210,MC,8951 Pine Cres,Halifax,NS,Canada,L7X9R7,203.751.7855
937,Andrew,Allen,customer.andrew.allen.937@yahoo.com,2645091755468903,MC,4189 River St,Edmonton,AB,Canada,H6N8B9,556.508.6100
938,Jordan,Parker,customer.jordan.parker.938@gmail.com,2478231721140945,MC,5266 Main St,Saskatoon,SK,Canada,H1H3C6,396.826.9875
939,Olivia,Morgan,customer.olivia.morgan.939@yahoo.com,377357155838575,AX,1306 Meadow Ln,Halifax,NS,Canada,E4L1V6,954.242.7102
940,Elijah,Brown,customer.elijah.brown.940@yahoo.com,2398532906885791,MC,1639 Cedar Ct,Toronto,ON,Canada,H2X0H7,644.556.5214
941,Mason,Smith,customer.mason.smith.941@yahoo.com,2234261737967010,MC,4799 Pine Cres,Vancouver,BC,Canada,H0E5R3,444.214.4842
942,Chloe,Phillips,customer.chloe.phillips.942@gmail.com,2598346809521389,MC,1140 Sunset Dr,Montreal,QC,Canada,N2B7B7,973.918.5346
943,Abigail,Gonzalez,customer.abigail.gonzalez.943@icloud.com,4889297998416184,VS,4754 Pine Cres,Regina,SK,Canada,N3E8N0,802.638.8350
944,Noah,King,customer.noah.king.944@proton.me,2294513382316498,MC,8342 Sunset Dr,Toronto,ON,Canada,M6C2H4,778.127.1062
945,Skyler,Walker,customer.skyler.walker.945@yahoo.com,4093584234651613,VS,4336 Pine Cres,Ottawa,ON,Canada,V8J7M0,500.381.2051
946,Logan,Garcia,customer.logan.garcia.946@yahoo.com,375685130093706,AX,8308 Main St,Saskatoon,SK,Canada,E2Y9M0,965.259.8234
947,James,Lewis,customer.james.lewis.947@proton.me,2351999420371837,MC,7555 Meadow Ln,Winnipeg,MB,Canada,K8B5K8,639.868.2306
948,Emily,Smith,customer.emily.smith.948@proton.me,342881142657774,AX,2589 Cedar Ct,Edmonton,AB,Canada,E0R5A1,525.241.4423
949,Cameron,Lewis,customer.cameron.lewis.949@outlook.com,4932742210437515,VS,6063 King Rd,Edmonton,AB,Canada,E7K5P9,771.707.5106
950,Nathan,Adams,customer.nathan.adams.950@proton.me,4014092270276747,VS,7804 River St,Calgary,AB,Canada,Y2M3V1,768.795.2691
951,Alex,Thomas,customer.alex.thomas.951@yahoo.com,2639099109706637,MC,3673 Oak Blvd,Regina,SK,Canada,T8X3H1,444.820.7438
952,Chloe,Carter,customer.chloe.carter.952@outlook.com,2224812953554577,MC,1008 Birch Way,Edmonton,AB,Canada,B6L0H3,618.904.5389
953,Sophia,Garcia,customer.sophia.garcia.953@icloud.com,4403517747861191,VS,5295 River St,Montreal,QC,Canada,V0L6X1,939.401.5030
954,Cameron,Adams,customer.cameron.adams.954@yahoo.com,4353378978135304,VS,6338 Meadow Ln,Edmonton,AB,Canada,R7M5T8,480.299.2754
955,Amelia,Baker,customer.amelia.baker.955@proton.me,4531059614026538,VS,1514 Birch Way,Regina,SK,Canada,X3M8Y1,896.485.2061
956,Sophia,Hall,customer.sophia.hall.956@outlook.com,4984691169616883,VS,7478 Oak Blvd,Winnipeg,MB,Canada,L6G0K1,650.524.7332
957,Noah,Allen,customer.noah.allen.957@yahoo.com,4847353219700970,VS,2193 Maple Ave,Toronto,ON,Canada,H3L8H3,239.931.9984
958,Benjamin,Reed,customer.benjamin.reed.958@outlook.com,2366746290255977,MC,9872 Sunset Dr,Saskatoon,SK,Canada,N1C4K5,535.574.8660
959,Parker,Hill,customer.parker.hill.959@icloud.com,4910759947436392,VS,1761 Sunset Dr,Halifax,NS,Canada,L3X9C6,364.931.2801
960,Emily,Martin,customer.emily.martin.960@yahoo.com,2282063595511703,MC,3227 River St,Vancouver,BC,Canada,S9J5S1,993.382.4771
961,Reese,Roberts,customer.reese.roberts.961@icloud.com,2469155778655037,MC,2851 King Rd,Calgary,AB,Canada,C4J8T9,327.129.7504
962,Parker,Brown,customer.parker.brown.962@yahoo.com,2614797146873976,MC,2396 Meadow Ln,Calgary,AB,Canada,R7S7B6,208.248.2759
963,Harper,Scott,customer.harper.scott.963@outlook.com,371723149477257,AX,1343 Maple Ave,Vancouver,BC,Canada,T1L3T3,994.423.4506
964,Reese,Harris,customer.reese.harris.964@hotmail.com,345022546418300,AX,4406 Maple Ave,Saskatoon,SK,Canada,X8A6L7,664.338.3293
965,Parker,Scott,customer.parker.scott.965@outlook.com,345024565287020,AX,4792 Oak Blvd,Saskatoon,SK,Canada,G7P9L5,308.714.5712
966,Harper,Walker,customer.harper.walker.966@icloud.com,4748614705454962,VS,5212 Cedar Ct,Montreal,QC,Canada,R7X5R7,750.320.6486
967,Charlotte,Thompson,customer.charlotte.thompson.967@yahoo.com,4422542284914978,VS,8229 Oak Blvd,Halifax,NS,Canada,X7T9P9,867.815.2359
968,Ella,Rogers,customer.ella.rogers.968@gmail.com,377487835764261,AX,6477 Birch Way,Edmonton,AB,Canada,P3X3C0,546.431.8447
969,Jamie,Adams,customer.jamie.adams.969@hotmail.com,342835497749123,AX,7578 Cedar Ct,Ottawa,ON,Canada,B4K6L1,463.724.1210
970,Zoe,Anderson,customer.zoe.anderson.970@yahoo.com,2712719837202076,MC,7079 Meadow Ln,Winnipeg,MB,Canada,R0G1B5,486.580.2838
971,Evelyn,Sanchez,customer.evelyn.sanchez.971@proton.me,2698008850181385,MC,2313 Birch Way,Regina,SK,Canada,N7H1E9,465.887.5017
972,Ella,Jackson,customer.ella.jackson.972@gmail.com,340382372668575,AX,4667 River St,Calgary,AB,Canada,S3R2B7,933.949.9469
973,Jordan,Morgan,customer.jordan.morgan.973@proton.me,347307085802875,AX,5260 King Rd,Montreal,QC,Canada,N3K0T0,777.945.2949
974,Noah,Baker,customer.noah.baker.974@yahoo.com,4133206736469219,VS,7809 Meadow Ln,Montreal,QC,Canada,B3H2K7,322.156.8569
975,Grace,Hall,customer.grace.hall.975@yahoo.com,371078229399628,AX,9546 Maple Ave,Montreal,QC,Canada,N0A4X5,863.241.8443
976,Andrew,Torres,customer.andrew.torres.976@proton.me,2619117893293721,MC,2547 Oak Blvd,Calgary,AB,Canada,M9L2G8,494.985.1925
977,Taylor,Cook,customer.taylor.cook.977@hotmail.com,346948796996950,AX,5546 Birch Way,Calgary,AB,Canada,M5A9S8,877.514.3982
978,Ethan,King,customer.ethan.king.978@hotmail.com,4219510216584760,VS,8115 Birch Way,Saskatoon,SK,Canada,B6S8L8,680.459.6595
979,Daniel,Clark,customer.daniel.clark.979@proton.me,343602000279595,AX,5112 Birch Way,Toronto,ON,Canada,T1P1J6,371.547.2353
980,Emma,Walker,customer.emma.walker.980@icloud.com,347501515887973,AX,5265 Pine Cres,Saskatoon,SK,Canada,A5M7S3,878.238.1144
981,Nathan,Perez,customer.nathan.perez.981@outlook.com,4864079359252252,VS,4432 Cedar Ct,Halifax,NS,Canada,B8X6C5,896.184.8043
982,James,Walker,customer.james.walker.982@outlook.com,4644696720424364,VS,4193 Main St,Saskatoon,SK,Canada,Y6L4G5,744.290.2906
983,Dakota,Morris,customer.dakota.morris.983@outlook.com,2261401024683229,MC,8553 Oak Blvd,Montreal,QC,Canada,B9S5T8,868.103.5179
984,Logan,Edwards,customer.logan.edwards.984@outlook.com,2255864370893015,MC,608 Cedar Ct,Saskatoon,SK,Canada,T1Y9G9,430.492.9140
985,Charlotte,Jackson,customer.charlotte.jackson.985@gmail.com,2332682081107435,MC,552 Birch Way,Vancouver,BC,Canada,C1K9E4,653.379.9246
986,Avery,Martin,customer.avery.martin.986@proton.me,374191714864738,AX,6711 Maple Ave,Ottawa,ON,Canada,P1T3G7,976.381.7920
987,Alex,Carter,customer.alex.carter.987@hotmail.com,376535036522531,AX,7575 Sunset Dr,Regina,SK,Canada,E5S9R9,836.805.2729
988,Amelia,Young,customer.amelia.young.988@yahoo.com,345604020981604,AX,5988 Maple Ave,Saskatoon,SK,Canada,Y9T1Y0,775.802.1258
989,Emily,Morris,customer.emily.morris.989@outlook.com,379569068764262,AX,2635 Sunset Dr,Montreal,QC,Canada,G1R1T8,612.456.6491
990,Grace,Martinez,customer.grace.martinez.990@icloud.com,344768794592813,AX,8048 Cedar Ct,Ottawa,ON,Canada,X9V4L7,846.476.5287
991,Andrew,Hall,customer.andrew.hall.991@yahoo.com,2425731630506320,MC,8740 Maple Ave,Ottawa,ON,Canada,H4J4B2,283.569.3618
992,Parker,Young,customer.parker.young.992@yahoo.com,4478499046411392,VS,5968 Pine Cres,Halifax,NS,Canada,S8M8K9,566.868.9715
993,Rowan,Rogers,customer.rowan.rogers.993@hotmail.com,4944068421613710,VS,7949 Cedar Ct,Regina,SK,Canada,L8R2G0,223.559.7427
994,Morgan,Sanchez,customer.morgan.sanchez.994@icloud.com,348686575233124,AX,9460 Sunset Dr,Ottawa,ON,Canada,E4C7M8,672.596.1562
995,Isabella,Thomas,customer.isabella.thomas.995@icloud.com,4526618352720144,VS,7396 Oak Blvd,Montreal,QC,Canada,P7B2H5,288.736.7788
996,Chloe,King,customer.chloe.king.996@outlook.com,4981766941366883,VS,6520 River St,Vancouver,BC,Canada,S6J7N1,207.247.6024
997,Cameron,Parker,customer.cameron.parker.997@outlook.com,376833424353993,AX,9978 Pine Cres,Montreal,QC,Canada,C6N2G4,801.968.8226
998,Nathan,Turner,customer.nathan.turner.998@outlook.com,341143463826194,AX,5728 Birch Way,Montreal,QC,Canada,G5J3A0,218.182.2306
999,Noah,Young,customer.noah.young.999@hotmail.com,341918000241654,AX,8952 Birch Way,Regina,SK,Canada,A3E8B1,501.790.6662
1000,James,Parker,customer.james.parker.1000@icloud.com,4683878068639280,VS,3095 River St,Winnipeg,MB,Canada,C7V6Y4,370.258.1602
